year,round,type,institute,program,quota,category,gender,orank,crank
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral",4244,4705
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only",6474,8054
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Female-only",485,485
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral",2034,2501
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only",2680,2680
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral",999,1232
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","Female-only",2322,2322
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","Gender-Neutral",16112,16112
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","Female-only",20177,20177
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN (PwD)","Gender-Neutral",1530,1530
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","Gender-Neutral",6931,6931
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","SC","Gender-Neutral",4330,4330
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","Gender-Neutral",12384,12384
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","Female-only",21431,21431
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","EWS","Gender-Neutral",2127,2127
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","Gender-Neutral",4459,4874
2025,6,"NIT","National Institute of Technology, Kurukshetra","Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","SC","Gender-Neutral",2712,2712
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral",16892,24176
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","HS","OPEN","Female-only",28491,31048
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral",3349,3850
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral",8016,10852
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only",16124,16124
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral",4848,5928
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","HS","SC","Female-only",10940,10940
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral",15009,17859
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","OS","OPEN","Female-only",23143,26170
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral",1520,1520
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral",2449,2521
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","OS","EWS","Female-only",4356,4356
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral",4732,6520
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only",11317,11317
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Gender-Neutral",655,655
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral",3776,3855
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","OS","SC","Female-only",6243,6243
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral",1707,1707
2025,6,"NIT","National Institute of Technology, Kurukshetra","Industrial Internet of Things (4 Years, Bachelor of Technology)","OS","ST","Female-only",3590,3590
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral",8758,12252
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","OPEN","Female-only",12437,13315
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral",494,494
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral",1723,1758
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","EWS","Female-only",2847,2847
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral",3113,4278
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only",9430,11678
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","OBC-NCL (PwD)","Gender-Neutral",871,871
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral",1795,2127
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","SC","Female-only",4229,4229
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral",2357,5108
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral",7094,8600
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","OS","OPEN","Female-only",14711,16341
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral",1229,1383
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral",2534,2823
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only",7725,7725
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral",1236,1482
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","OS","SC","Female-only",2889,2889
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","OS","SC (PwD)","Gender-Neutral",84,84
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral",725,831
2025,6,"NIT","National Institute of Technology, Kurukshetra","Information Technology (4 Years, Bachelor of Technology)","OS","ST","Female-only",1298,1298
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral",11548,15269
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","HS","OPEN","Female-only",13080,18112
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral",1670,1670
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral",2147,2312
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral",5362,5758
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only",9181,9181
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral",2079,3544
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","HS","SC","Female-only",4935,4935
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral",13150,13150
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","HS","ST","Female-only",7478,7478
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral",6817,10265
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","OS","OPEN","Female-only",16619,16719
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral",1442,1449
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","OS","EWS","Female-only",2789,2789
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral",3157,3895
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only",5974,5974
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Gender-Neutral",269,269
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral",1849,1914
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","OS","SC","Female-only",4398,4398
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","OS","SC (PwD)","Gender-Neutral",135,135
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral",937,937
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mathematics and Computing (4 Years, Bachelor of Technology)","OS","ST","Female-only",1956,1956
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral",24206,30173
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only",37992,43383
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral",4175,4528
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","EWS","Female-only",6834,6834
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral",8575,11894
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only",17259,18278
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral",4523,5453
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only",8028,8028
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral",3684,20337
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral",17860,24753
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only",33837,39363
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Female-only",2238,2238
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral",3513,3610
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only",5502,5502
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral",7286,8442
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only",15463,18011
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Gender-Neutral",865,865
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral",4000,4481
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only",6728,6728
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral",1601,1773
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OPEN","Gender-Neutral",31033,32679
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","EWS","Female-only",8643,8643
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","OBC-NCL","Gender-Neutral",12144,12144
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","HS","SC","Gender-Neutral",6545,6545
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","Gender-Neutral",20199,20199
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN","Female-only",41419,41419
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OPEN (PwD)","Gender-Neutral",1990,1990
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","OBC-NCL","Gender-Neutral",8521,8923
2025,6,"NIT","National Institute of Technology, Kurukshetra","Mechanical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))","OS","SC","Gender-Neutral",4011,4011
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral",16966,22646
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only",25326,28066
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral",3229,3229
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","HS","EWS","Female-only",4494,4494
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral",6810,10275
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only",17382,17688
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral",3072,4997
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only",8554,8554
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral",11668,15155
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only",24002,25152
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral",2054,2166
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only",3928,3928
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral",4731,5641
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only",10487,10487
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral",3076,3376
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only",5994,5994
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral",1399,1399
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","OS","ST","Female-only",2835,2835
2025,6,"NIT","National Institute of Technology, Kurukshetra","Microelectronics & VLSI Engineering (4 Years, Bachelor of Technology)","OS","ST (PwD)","Gender-Neutral",64,64
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral",31799,44633
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Female-only",49456,56629
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral",6734,7442
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral",13706,15224
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only",21179,21179
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral",6655,7901
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","HS","SC","Female-only",9256,9256
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral",29224,39510
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Female-only",51883,51883
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral",2564,2564
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral",5645,5645
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","EWS","Female-only",8605,8605
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral",13923,14005
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only",21133,21133
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral",6578,6647
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","SC","Female-only",9418,9418
2025,6,"NIT","National Institute of Technology, Kurukshetra","Production and Industrial Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral",2087,2806
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral",16705,20596
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","HS","OPEN","Female-only",18339,20080
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral",3115,3138
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","HS","EWS","Female-only",4719,4719
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral",6854,9853
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only",13614,13614
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral",4206,5370
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","HS","SC","Female-only",7980,7980
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral",10849,10849
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral",12322,13940
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","OS","OPEN","Female-only",19019,19019
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral",720,720
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral",1889,2034
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral",3957,4932
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only",10092,10385
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","OS","OBC-NCL (PwD)","Gender-Neutral",366,366
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral",2241,2379
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","OS","SC","Female-only",4666,5738
2025,6,"NIT","National Institute of Technology, Kurukshetra","ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral",491,852
2025,6,"NIT","National Institute of Technology, Kurukshetra","SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral",39409,48578
2025,6,"NIT","National Institute of Technology, Kurukshetra","SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)","HS","OPEN","Female-only",58334,60587
2025,6,"NIT","National Institute of Technology, Kurukshetra","SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral",1884,1884
2025,6,"NIT","National Institute of Technology, Kurukshetra","SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral",7579,7633
2025,6,"NIT","National Institute of Technology, Kurukshetra","SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)","HS","OBC-NCL","Gender-Neutral",16008,18056
2025,6,"NIT","National Institute of Technology, Kurukshetra","SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)","HS","OBC-NCL","Female-only",21099,21099
2025,6,"NIT","National Institute of Technology, Kurukshetra","SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral",8432,8932
2025,6,"NIT","National Institute of Technology, Kurukshetra","SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)","HS","SC","Female-only",11745,11745
2025,6,"NIT","National Institute of Technology, Kurukshetra","SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral",25750,36123
2025,6,"NIT","National Institute of Technology, Kurukshetra","SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)","OS","OPEN","Female-only",41864,47430
2025,6,"NIT","National Institute of Technology, Kurukshetra","SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral",5139,5170
2025,6,"NIT","National Institute of Technology, Kurukshetra","SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)","OS","EWS","Female-only",9407,9407
2025,6,"NIT","National Institute of Technology, Kurukshetra","SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)","OS","OBC-NCL","Gender-Neutral",10332,13362
2025,6,"NIT","National Institute of Technology, Kurukshetra","SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)","OS","OBC-NCL","Female-only",16645,16645
2025,6,"NIT","National Institute of Technology, Kurukshetra","SUSTAINABLE ENERGY TECHNOLOGIES (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral",6063,6559
