year,round,type,institute,program,quota,category,gender,orank,crank,hist_crank_mean,hist_crank_min,hist_crank_max,hist_crank_count
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4231,6127,4824.0,4824.0,4824.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only,6316,7305,5147.0,5147.0,5147.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2279,2862,2380.0,2380.0,2380.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only,3468,3468,3505.0,3505.0,3505.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,33320,41928,35842.0,35842.0,35842.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only,30659,50330,39695.0,39695.0,39695.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1625,1625,661.0,661.0,661.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6534,6945,12617.985915492958,61.0,52817.0,0
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only,8872,8872,12617.985915492958,61.0,52817.0,0
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,11353,13082,11272.0,11272.0,11272.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only,19430,21744,12308.0,12308.0,12308.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6700,7672,5708.0,5708.0,5708.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only,7115,7399,6266.0,6266.0,6266.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2368,2783,1880.0,1880.0,1880.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only,2123,2123,1855.0,1855.0,1855.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,52730,55264,46463.0,46463.0,46463.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only,52884,52884,38161.0,38161.0,38161.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,8580,8580,12617.985915492958,61.0,52817.0,0
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,15197,16639,14668.0,14668.0,14668.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only,17922,17922,16556.0,16556.0,16556.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,7424,8055,8431.0,8431.0,8431.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only,8027,8027,6261.0,6261.0,6261.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3766,3766,3206.0,3206.0,3206.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,49413,52920,47207.0,47207.0,47207.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only,53674,55225,52817.0,52817.0,52817.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1292,1292,2507.0,2507.0,2507.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,8041,8041,12617.985915492958,61.0,52817.0,0
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only,9822,9822,12617.985915492958,61.0,52817.0,0
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,15932,16369,14902.0,14902.0,14902.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only,20933,20933,14335.0,14335.0,14335.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,9115,9135,8450.0,8450.0,8450.0,1
2021,6,NIT,"National Institute of Technology, Andhra Pradesh","Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2947,2947,2400.0,2400.0,2400.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,21195,28133,32776.0,32776.0,32776.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only,30110,34676,41234.0,41234.0,41234.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1003,1003,1502.0,1502.0,1502.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7150,7341,9924.0,9924.0,9924.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,19094,23966,30766.0,30766.0,30766.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only,23722,23722,21434.0,21434.0,21434.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2852,3161,4187.0,4187.0,4187.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only,7473,7473,4225.0,4225.0,4225.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,5011,5011,4818.0,4818.0,4818.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only,7414,7414,23715.0,23715.0,23715.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,6347,22430,18642.0,18642.0,18642.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only,25004,25231,26990.0,26990.0,26990.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3440,4429,3572.0,3572.0,3572.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only,5357,5357,6439.0,6439.0,6439.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5141,7904,6563.0,6563.0,6563.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only,11641,11641,12659.0,12659.0,12659.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1217,3009,3454.0,3454.0,3454.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only,2889,2889,3976.0,3976.0,3976.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Aerospace Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1405,1405,1283.0,1283.0,1283.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Architecture (5 Years, Bachelor of Architecture)",HS,OPEN,Gender-Neutral,228,906,13770.640776699029,33.0,79296.0,0
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Architecture (5 Years, Bachelor of Architecture)",HS,OPEN,Female-only,331,331,13770.640776699029,33.0,79296.0,0
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Architecture (5 Years, Bachelor of Architecture)",HS,EWS,Gender-Neutral,362,362,13770.640776699029,33.0,79296.0,0
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Architecture (5 Years, Bachelor of Architecture)",HS,OBC-NCL,Gender-Neutral,1079,1108,13770.640776699029,33.0,79296.0,0
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Architecture (5 Years, Bachelor of Architecture)",HS,OBC-NCL,Female-only,914,914,13770.640776699029,33.0,79296.0,0
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Architecture (5 Years, Bachelor of Architecture)",HS,SC,Gender-Neutral,33,33,13770.640776699029,33.0,79296.0,0
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Architecture (5 Years, Bachelor of Architecture)",HS,SC,Female-only,24,24,13770.640776699029,33.0,79296.0,0
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Architecture (5 Years, Bachelor of Architecture)",HS,ST,Gender-Neutral,48,48,13770.640776699029,33.0,79296.0,0
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Architecture (5 Years, Bachelor of Architecture)",OS,OPEN,Gender-Neutral,529,836,13770.640776699029,33.0,79296.0,0
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Architecture (5 Years, Bachelor of Architecture)",OS,OPEN,Female-only,750,750,13770.640776699029,33.0,79296.0,0
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Architecture (5 Years, Bachelor of Architecture)",OS,EWS,Gender-Neutral,278,278,13770.640776699029,33.0,79296.0,0
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Architecture (5 Years, Bachelor of Architecture)",OS,OBC-NCL,Gender-Neutral,473,571,13770.640776699029,33.0,79296.0,0
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Architecture (5 Years, Bachelor of Architecture)",OS,OBC-NCL,Female-only,429,429,13770.640776699029,33.0,79296.0,0
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Architecture (5 Years, Bachelor of Architecture)",OS,SC,Gender-Neutral,66,66,13770.640776699029,33.0,79296.0,0
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Architecture (5 Years, Bachelor of Architecture)",OS,ST,Gender-Neutral,21,21,13770.640776699029,33.0,79296.0,0
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,22019,41656,42301.0,42301.0,42301.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only,34952,48824,51740.0,51740.0,51740.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,659,659,13770.640776699029,33.0,79296.0,0
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,8168,11015,12275.0,12275.0,12275.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only,18706,18706,22649.0,22649.0,22649.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,25975,34209,39536.0,39536.0,39536.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only,32558,42561,79296.0,79296.0,79296.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,5250,6637,6612.0,6612.0,6612.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only,5700,6947,8066.0,8066.0,8066.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,5419,8828,14340.0,14340.0,14340.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only,11402,11402,7862.0,7862.0,7862.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,32331,43906,38859.0,38859.0,38859.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only,49147,56346,50911.0,50911.0,50911.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6718,6984,7143.0,7143.0,7143.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only,9393,9408,9522.0,9522.0,9522.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,11284,13464,11968.0,11968.0,11968.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only,18220,20402,19309.0,19309.0,19309.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5526,7227,6518.0,6518.0,6518.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only,5112,8126,10992.0,10992.0,10992.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1639,2136,2067.0,2067.0,2067.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only,3291,3291,3522.0,3522.0,3522.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,3178,9720,11299.0,11299.0,11299.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only,874,12125,12418.0,12418.0,12418.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,186,186,404.0,404.0,404.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,3332,4450,4918.0,4918.0,4918.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only,8613,8613,5411.0,5411.0,5411.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,3980,11702,15155.0,15155.0,15155.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only,3039,13103,18620.0,18620.0,18620.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,689,1462,1674.0,1674.0,1674.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only,1501,1501,2417.0,2417.0,2417.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,371,1546,2783.0,2783.0,2783.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only,2547,2547,7091.0,7091.0,7091.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,7328,11961,12084.0,12084.0,12084.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only,11977,17516,22002.0,22002.0,22002.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,142,142,342.0,342.0,342.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1574,1916,2164.0,2164.0,2164.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only,2682,2682,3847.0,3847.0,3847.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,3763,4537,4761.0,4761.0,4761.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only,6551,7265,7149.0,7149.0,7149.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1801,2413,2698.0,2698.0,2698.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only,3996,3996,1895.0,1895.0,1895.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,959,1060,1482.0,1482.0,1482.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only,1364,1364,1993.0,1993.0,1993.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,16343,21373,23411.0,23411.0,23411.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only,25540,28853,27353.0,27353.0,27353.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,970,970,988.0,988.0,988.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,6163,7186,8192.0,8192.0,8192.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only,14150,14150,20391.0,20391.0,20391.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,14293,19417,22889.0,22889.0,22889.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only,26477,27652,32596.0,32596.0,32596.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2071,3287,3179.0,3179.0,3179.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only,4425,4425,4260.0,4260.0,4260.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3490,5097,11020.0,11020.0,11020.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only,9599,9599,14169.0,14169.0,14169.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,19249,24897,26260.0,26260.0,26260.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only,28778,34924,35703.0,35703.0,35703.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1396,1396,1805.0,1805.0,1805.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3729,3897,4611.0,4611.0,4611.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only,5893,5893,5938.0,5938.0,5938.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,7658,8748,8476.0,8476.0,8476.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only,13047,15060,14120.0,14120.0,14120.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4440,5469,5275.0,5275.0,5275.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only,5580,5580,7724.0,7724.0,7724.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1266,1885,2112.0,2112.0,2112.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only,2240,2240,3604.0,3604.0,3604.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,10706,16293,16802.0,16802.0,16802.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only,14616,22499,15870.0,15870.0,15870.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,3018,5713,6825.0,6825.0,6825.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only,11557,11557,15873.0,15873.0,15873.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,12216,15433,18562.0,18562.0,18562.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only,23294,23294,24819.0,24819.0,24819.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1640,2115,2390.0,2390.0,2390.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only,3463,3463,2938.0,2938.0,2938.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3361,4100,6656.0,6656.0,6656.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only,5686,5686,8082.0,8082.0,8082.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,16212,20533,19753.0,19753.0,19753.0,1
2021,6,NIT,"Indian Institute of Engineering Science and Technology, Shibpur","Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only,22300,25314,27964.0,27964.0,27964.0,1
